6.79962	0.766563	4.99535	0.303386	6.78214	0.714036	6.81808	0.817988	5.13452	0.52999
7.04787	0.733107	4.7418	0.0252842	7.29121	0.630741	7.07469	0.845578	5.12685	0.573269
7.25027	0.847071	4.621	0.598429	7.13735	0.957217	7.3309	0.875373	5.11851	0.618123
7.55221	0.855105	5.33818	0.527388	8.08349	0.819605	7.58668	0.907449	5.10946	0.664531
7.82239	0.801804	5.3686	0.13316	7.80533	0.719126	7.84199	0.941886	5.09966	0.712469
8.07447	0.818482	4.87479	0.144076	8.40453	0.884557	8.0968	0.978759	5.08907	0.761915
8.30474	0.835435	4.83665	0.194709	8.24796	0.840322	8.35106	1.01814	5.07766	0.812843
8.57067	0.974794	5.40109	0.888992	8.45858	1.41118	8.60472	1.06011	5.06537	0.865226
8.82232	1.03741	5.34798	0.980934	8.74615	1.04858	8.85775	1.10473	5.05216	0.919037
9.11814	1.08313	5.23689	0.933158	9.8809	1.1419	9.1101	1.15208	5.03798	0.974245
9.36	1.09247	5.19322	0.760304	9.25579	1.04913	9.36172	1.20223	5.0228	1.03082
9.64074	1.1928	5.23849	1.06166	10.1016	1.52474	9.61255	1.25524	5.00656	1.08873
9.92166	1.34563	5.26426	1.53058	10.0484	1.44598	9.86254	1.31118	4.98922	1.14794
10.1674	1.45937	4.7419	1.65003	10.5377	1.72555	10.1117	1.37011	4.97074	1.20841
10.3793	1.50518	4.68537	1.48559	10.2492	1.45907	10.3598	1.4321	4.95106	1.2701
10.612	1.59117	4.45222	1.50768	10.9084	1.70343	10.6069	1.49721	4.93014	1.33298
10.8264	1.55734	4.46717	1.00004	10.7313	1.45265	10.853	1.56549	4.90794	1.39701
11.1021	1.57948	4.99139	0.904081	11.4783	1.42876	11.0979	1.637	4.8844	1.46213
11.3968	1.60652	5.11945	0.806886	11.587	1.61462	11.3416	1.71179	4.85948	1.52832
11.6302	1.63241	4.85863	0.714634	11.4763	1.53917	11.584	1.78992	4.83313	1.59551
11.8511	1.71554	4.78602	0.940474	11.7788	1.74591	11.8251	1.87144	4.80531	1.66366
12.1083	1.81464	5.09269	1.22623	12.136	2.14937	12.0647	1.95639	4.77598	1.73273
12.3603	1.82745	5.09973	1.00245	12.3226	1.78353	12.3029	2.04482	4.74508	1.80265
12.6192	1.86725	5.20705	0.965621	12.5457	1.77728	12.5394	2.13677	4.71257	1.87338
12.8107	2.07448	4.97277	1.71711	12.5924	2.17509	12.7743	2.23227	4.67842	1.94485
13.0752	2.21758	5.15473	2.01225	13.2198	2.6644	13.0075	2.33137	4.64258	2.01701
13.2806	2.38215	4.98884	2.32208	13.0875	2.40708	13.2388	2.43409	4.605	2.08981
13.4446	2.56547	4.20734	2.57494	12.7087	3.12439	13.4682	2.54047	4.56565	2.16317
13.6948	2.64356	4.33761	2.32989	13.836	2.62479	13.6955	2.65053	4.52448	2.23703
13.9127	2.76004	4.41411	2.34488	13.8302	2.73893	13.9208	2.7643	4.48147	2.31134
14.1437	2.90729	4.42979	2.4768	14.2106	2.94205	14.1439	2.88179	4.43656	2.38601
14.3949	3.01964	4.77343	2.46629	14.5568	2.87021	14.3646	3.00303	4.38974	2.46099
14.6182	3.02665	4.78278	1.94733	14.4616	2.90734	14.583	3.12802	4.34097	2.5362
14.8456	3.2004	4.76519	2.32277	14.6754	3.96041	14.7989	3.25679	4.29021	2.61157
15.0569	3.42647	4.6454	2.82869	15.0261	3.5067	15.0122	3.38932	4.23744	2.68703
15.2651	3.60681	4.19727	2.93465	15.3685	4.14761	15.2228	3.52563	4.18263	2.76249
15.4781	3.79119	4.18803	3.10198	15.5236	3.82936	15.4306	3.66572	4.12575	2.83789
15.6924	3.90314	4.21185	2.89525	15.7234	3.4105	15.6355	3.80957	4.06678	2.91315
15.9227	4.01507	4.28404	2.74046	15.9774	4.00094	15.8375	3.95719	4.00571	2.98817
16.1261	4.14922	3.95267	2.65218	16.3376	4.21632	16.0363	4.10854	3.94251	3.0629
16.3094	4.37086	3.86736	3.0545	16.3313	4.44499	16.2319	4.26363	3.87716	3.13723
16.5243	4.52226	4.03982	3.06872	16.7586	4.48231	16.4242	4.42242	3.80966	3.21109
16.7008	4.687	3.96207	3.13013	16.6039	4.67344	16.613	4.5849	3.74	3.28438
16.8629	4.84775	3.33539	3.01503	16.9236	5.10119	16.7983	4.75103	3.66817	3.35704
16.9997	5.11841	3.18388	3.55786	16.9955	5.21099	16.9799	4.92077	3.59416	3.42897
17.1784	5.25586	3.36328	3.39266	17.3421	4.64623	17.1579	5.09409	3.51797	3.50008
17.3331	5.43737	3.31756	3.4514	17.2894	5.43542	17.3319	5.27094	3.4396	3.57028
17.5044	5.55237	3.27889	3.15488	17.6463	4.74597	17.5019	5.45128	3.35907	3.63949
17.7042	5.65009	3.41787	2.87455	17.7853	5.62476	17.6679	5.63506	3.27637	3.70762
17.8633	5.80542	3.18223	2.87026	17.9216	6.07151	17.8297	5.82221	3.19151	3.77458
18.0189	6.056	3.10849	3.34049	18.1263	6.16985	17.9872	6.01269	3.10453	3.84027
18.1728	6.25705	3.10652	3.50502	18.1245	6.79027	18.1402	6.20641	3.01542	3.90462
18.2746	6.56959	2.86593	4.12941	18.2164	6.66138	18.2888	6.40332	2.92421	3.96753
18.4057	6.78435	2.66086	4.11263	18.4022	7.02231	18.4328	6.60333	2.83093	4.0289
18.5696	6.86681	2.83498	3.56545	18.5422	6.76013	18.572	6.80638	2.7356	4.08867
18.7248	7.05949	2.9853	3.66815	18.8089	7.24388	18.7064	7.01237	2.63825	4.14672
18.9451	7.17491	3.23794	3.33538	19.1441	7.18344	18.8359	7.22122	2.53893	4.20299
19.0473	7.33232	2.63643	3.16298	18.5479	7.4012	18.9604	7.43283	2.43767	4.25737
19.0883	7.71378	2.22213	4.17429	19.0138	7.8688	19.0798	7.64712	2.3345	4.3098
19.2112	7.91328	2.35551	4.1638	19.3089	7.67375	19.1939	7.86397	2.22949	4.36017
19.2805	8.15329	2.18888	4.32857	19.132	8.12845	19.3028	8.08329	2.12266	4.40842
19.375	8.36154	2.21146	4.33037	19.0239	8.17194	19.4062	8.30497	2.01409	4.45445
19.4916	8.45791	2.31959	3.81954	19.347	8.30741	19.5042	8.5289	1.90381	4.49819
19.599	8.62856	2.13322	3.65644	19.6843	8.35902	19.5966	8.75494	1.7919	4.53956
19.7681	8.80715	2.32247	3.59926	20.0039	8.8906	19.6835	8.983	1.67841	4.57848
19.8548	9.00192	1.98337	3.57651	19.6061	9.48659	19.7645	9.21294	1.56341	4.61488
19.9624	9.29301	1.92416	4.04445	20.1574	9.45949	19.8398	9.44463	1.44697	4.64869
20.0166	9.49466	1.49575	3.92848	19.6163	9.76606	19.9093	9.67795	1.32916	4.67984
20.074	9.79187	1.36433	4.36097	20.1573	9.90876	19.9728	9.91275	1.21005	4.70826
20.1116	10.0853	1.33713	4.77875	19.1911	11.5493	20.0303	10.1489	1.08972	4.73389
20.1517	10.3992	1.19444	5.10751	20.166	10.4687	20.0818	10.3863	0.968259	4.75666
20.16	10.641	0.661747	4.88304	19.6775	10.803	20.1271	10.6247	0.845742	4.77652
20.2202	10.9177	0.71837	4.99649	20.371	11.0109	20.1663	10.864	0.722256	4.7934
20.2216	11.2168	0.551838	5.22818	19.4335	12.3402	20.1993	11.1041	0.597892	4.80727
20.2905	11.4029	0.745857	4.89209	20.3164	11.3483	20.2261	11.3449	0.472738	4.81807
20.238	11.6428	-0.0977146	4.61721	19.2063	12.2418	20.2466	11.5861	0.346889	4.82575
20.3296	11.8393	0.23548	4.4078	20.6141	11.9422	20.2608	11.8275	0.220439	4.83027
20.3466	12.0716	0.600829	4.67176	19.966	11.9688	20.2687	12.0692	0.093487	4.83159
20.3275	12.406	0.356319	5.11406	20.3263	12.4966	20.2701	12.3108	-0.0338694	4.82968
20.2894	12.6203	-0.378353	4.61175	20.0192	12.4823	20.2652	12.5522	-0.161529	4.82451
20.3306	12.8286	-0.165666	4.47781	20.498	12.8924	20.254	12.7933	-0.28939	4.81605
20.342	13.019	-0.140785	4.27452	20.9151	12.2555	20.2363	13.0339	-0.417348	4.80428
20.3041	13.2292	-0.236536	4.28383	20.1943	13.1688	20.2122	13.2738	-0.545298	4.78918
20.272	13.4443	-0.302892	4.30664	19.858	13.5236	20.1818	13.5129	-0.673135	4.77072
20.2343	13.7529	-0.462243	4.69233	20.3245	13.8896	20.1449	13.7509	-0.800753	4.74892
20.1946	13.9516	-0.781847	4.34878	20.3387	13.5307	20.1017	13.9878	-0.928043	4.72374
20.1125	14.2519	-1.00079	4.70572	20.1216	14.337	20.0521	14.2233	-1.0549	4.69521
20.0372	14.4748	-1.17238	4.60656	19.6717	14.4038	19.9962	14.4573	-1.18121	4.66331
19.9013	14.7739	-1.49454	4.93353	19.781	14.773	19.934	14.6897	-1.30687	4.62805
19.8323	14.9791	-1.44899	4.74957	20.1149	14.0165	19.8655	14.9202	-1.43177	4.58944
19.8491	15.1602	-1.09382	4.46241	20.0208	15.2053	19.7908	15.1486	-1.55581	4.54751
19.7527	15.3352	-1.9641	3.69382	20.0157	15.3443	19.7099	15.3749	-1.67887	4.50226
19.7355	15.4832	-1.65542	3.48851	19.9131	15.554	19.6229	15.5989	-1.80085	4.45372
19.6717	15.6456	-1.42575	3.54555	19.9388	15.0864	19.5298	15.8203	-1.92164	4.40193
19.5198	15.9278	-1.80059	4.00982	19.4748	16.0098	19.4307	16.039	-2.04114	4.3469
19.4186	16.1231	-1.79815	4.03078	19.1556	16.0022	19.3257	16.2549	-2.15925	4.28868
19.3075	16.3207	-1.86693	4.03335	19.238	16.2719	19.2148	16.4679	-2.27586	4.22731
19.2039	16.4964	-2.13441	3.71536	19.4007	16.2962	19.0981	16.6777	-2.39087	4.16284
19.0317	16.7658	-2.44396	4.08067	19.0029	16.8387	18.9757	16.8841	-2.50418	4.0953
18.8797	16.9622	-3.07099	3.59548	18.8373	17.7112	18.8477	17.0872	-2.61571	4.02476
18.6362	17.2621	-3.5061	4.11118	18.6148	17.3832	18.7142	17.2866	-2.72534	3.95127
18.4975	17.4837	-2.99062	4.52434	18.8177	17.0316	18.5752	17.4822	-2.83299	3.87489
18.2872	17.6983	-3.19568	4.53256	18.1023	17.5529	18.4309	17.674	-2.93858	3.79568
18.1236	17.8984	-3.28895	4.32825	18.2749	17.4877	18.2814	17.8617	-3.042	3.71372
18.0701	18.0373	-2.8106	3.95979	18.2094	18.0461	18.1268	18.0453	-3.14318	3.62906
17.911	18.1711	-3.25587	3.27579	18.3021	17.498	17.9671	18.2246	-3.24204	3.5418
17.8326	18.2596	-2.87533	2.93748	17.9018	18.2183	17.8026	18.3994	-3.3385	3.45199
17.7364	18.4042	-2.7139	2.86432	18.8558	18.1364	17.6334	18.5697	-3.43247	3.35973
17.4825	18.6498	-3.24446	3.32675	17.3845	18.7039	17.4595	18.7353	-3.5239	3.26509
17.3209	18.7684	-3.41554	2.90337	17.7945	18.0801	17.281	18.8962	-3.61271	3.16817
17.1662	18.8983	-3.34095	2.8366	17.1762	18.8863	17.0983	19.0521	-3.69883	3.06904
17.0001	19.0658	-3.41607	2.87081	16.9398	19.7311	16.9113	19.203	-3.78221	2.9678
16.7555	19.2047	-3.68381	2.91506	16.5734	19.052	16.7201	19.3488	-3.86278	2.86455
16.5516	19.3698	-3.95976	2.78866	16.1674	20.2201	16.5251	19.4894	-3.9405	2.75938
16.2815	19.5711	-4.29099	3.06029	16.2338	19.6171	16.3262	19.6246	-4.01531	2.65237
16.0614	19.6425	-4.41403	2.54247	16.4366	18.2742	16.1237	19.7545	-4.08716	2.54364
15.8566	19.7873	-4.3711	2.58952	15.9243	19.8703	15.9176	19.8789	-4.15602	2.43329
15.6646	19.9014	-4.13774	2.65825	16.2328	19.2166	15.7082	19.9978	-4.22185	2.32141
15.4175	20.0888	-4.34478	2.8733	15.4332	20.1836	15.4956	20.111	-4.28461	2.2081
15.1647	20.2566	-4.71406	2.7129	14.3677	21.3406	15.2799	20.2185	-4.34427	2.09347
15.0418	20.3541	-4.2419	2.49842	15.2016	20.4385	15.0613	20.3203	-4.4008	1.97763
14.8091	20.431	-4.48934	2.04995	14.7476	19.9571	14.84	20.4162	-4.4542	1.86068
14.6073	20.5416	-4.40927	2.05932	14.6665	20.6088	14.6161	20.5063	-4.50443	1.74272
14.3564	20.6369	-4.70948	1.78938	13.841	21.0031	14.3897	20.5904	-4.55149	1.62386
14.1146	20.6978	-4.70652	1.70073	14.0521	20.5924	14.1611	20.6686	-4.59537	1.50421
13.8708	20.7723	-4.84783	1.49394	13.8232	20.859	13.9304	20.7408	-4.63606	1.38386
13.5764	20.84	-5.04615	1.50979	13.4686	20.7253	13.6977	20.807	-4.67357	1.26294
13.33	20.8705	-5.18174	1.02677	13.8263	20.4261	13.4632	20.8671	-4.70789	1.14153
13.1051	20.8879	-5.01399	0.893481	13.1072	20.8294	13.2271	20.9211	-4.73904	1.01975
12.8728	20.9455	-4.95552	0.910972	13.2669	21.1579	12.9895	20.969	-4.76702	0.897694
12.7323	20.9662	-4.50299	0.755108	12.8729	21.0592	12.7506	21.0108	-4.79186	0.775469
12.4628	21.0135	-4.83625	0.585262	11.5171	21.6724	12.5106	21.0465	-4.81358	0.653175
12.2019	21.0644	-4.93286	0.667539	12.2062	21.11	12.2695	21.0761	-4.83219	0.530912
11.9655	21.0817	-5.0151	0.353668	12.3859	21.1066	12.0276	21.0996	-4.84773	0.408778
11.7387	21.0402	-4.86499	0.152733	11.6814	20.8651	11.785	21.117	-4.86022	0.286869
11.4912	21.0212	-4.91861	-0.041274	11.5265	20.6748	11.5418	21.1283	-4.86971	0.165281
11.2956	21.0128	-4.70718	-0.0952173	11.363	21.0688	11.2982	21.1335	-4.87623	0.0441057
11.031	20.9711	-4.88341	-0.353352	10.5558	20.5567	11.0544	21.1327	-4.87982	-0.076565
10.8433	20.9293	-4.63046	-0.46526	10.8903	20.927	10.8105	21.1259	-4.88053	-0.196643
10.5617	20.9356	-4.81035	-0.209738	9.30535	21.3896	10.5666	21.1131	-4.8784	-0.31604
10.2081	21.0206	-5.35795	0.156069	10.189	21.209	10.3229	21.0943	-4.87349	-0.434674
9.93489	21.0139	-5.53791	-0.253357	9.97958	21.2932	10.0795	21.0697	-4.86585	-0.552463
9.83589	20.9434	-4.74573	-0.533864	9.99634	20.9797	9.83658	21.0391	-4.85554	-0.669327
9.59169	20.9306	-4.75793	-0.419478	9.38223	21.111	9.59422	21.0028	-4.84262	-0.785189
9.45539	20.8734	-4.30282	-0.589565	9.53921	20.8762	9.35258	20.9607	-4.82714	-0.899977
9.24882	20.8237	-4.41474	-1.0412	9.63392	20.9724	9.11177	20.9128	-4.80919	-1.01362
8.85035	20.8317	-5.20963	-0.755453	8.70331	20.8221	8.87192	20.8594	-4.78881	-1.12605
8.64273	20.7454	-5.00965	-1.11827	9.84634	20.009	8.63315	20.8003	-4.76608	-1.2372
8.33127	20.6644	-5.25061	-1.15872	8.22277	20.4839	8.39557	20.7358	-4.74108	-1.34701
8.07654	20.5913	-5.2558	-1.34488	8.29647	20.4978	8.1593	20.6657	-4.71387	-1.45542
7.86239	20.4972	-5.0282	-1.44857	7.88599	20.45	7.92445	20.5903	-4.68453	-1.56237
7.63822	20.4166	-5.00632	-1.78409	8.29081	20.6565	7.69111	20.5096	-4.65313	-1.66781
7.26747	20.3688	-5.55318	-1.6033	7.18029	20.392	7.45939	20.4237	-4.61975	-1.7717
6.99476	20.2806	-5.52208	-1.62021	7.09214	20.1196	7.22939	20.3326	-4.58448	-1.87399
6.77309	20.1849	-5.27623	-1.68717	6.81542	20.1859	7.00119	20.2364	-4.54738	-1.97462
6.52716	20.0966	-5.22238	-1.80497	6.89359	20.1536	6.7749	20.1352	-4.50854	-2.07357
6.33289	19.9939	-4.9232	-1.86931	6.38914	20.0137	6.55059	20.0292	-4.46805	-2.17079
6.11408	19.9014	-4.86329	-2.09815	6.67637	20.2142	6.32834	19.9183	-4.42598	-2.26625
5.86184	19.8048	-4.90822	-2.07077	5.86119	19.8306	6.10823	19.8027	-4.38241	-2.35993
5.59466	19.6661	-5.07932	-2.50212	5.28178	19.5036	5.89034	19.6824	-4.33744	-2.45178
5.53212	19.5125	-4.22185	-2.65573	5.69089	19.5755	5.67472	19.5577	-4.29114	-2.5418
5.35491	19.3546	-4.06832	-2.81015	5.9506	18.9859	5.46145	19.4284	-4.24359	-2.62995
5.13986	19.2589	-4.14625	-2.67946	5.17021	19.4397	5.25059	19.2948	-4.19488	-2.71622
4.98537	19.1383	-3.89766	-2.61281	5.87397	19.301	5.04219	19.157	-4.1451	-2.80059
4.84947	18.993	-3.62906	-2.67513	4.89149	18.982	4.8363	19.015	-4.09432	-2.88305
4.62423	18.8444	-3.91049	-3.05976	3.98679	19.0452	4.63297	18.8689	-4.04263	-2.96359
4.4383	18.7167	-3.88196	-2.99258	4.4685	18.834	4.43224	18.7188	-3.99012	-3.0422
4.27211	18.5683	-3.73083	-2.90001	4.69245	18.4634	4.23416	18.5648	-3.93685	-3.11888
4.18057	18.42	-3.30672	-2.93953	4.26269	18.481	4.03876	18.4071	-3.88293	-3.19362
3.97156	18.2545	-3.6486	-3.66621	3.42434	18.8357	3.84606	18.2457	-3.82841	-3.26644
3.59513	18.1165	-4.5348	-3.47862	3.45919	18.167	3.65611	18.0807	-3.77339	-3.33732
3.4285	17.9658	-4.20218	-3.08715	4.3011	17.9267	3.46891	17.9122	-3.71795	-3.40627
3.16989	17.8059	-4.41788	-3.0913	3.12525	17.7493	3.28449	17.7402	-3.66215	-3.47331
2.92795	17.6312	-4.5804	-3.60451	2.65664	17.888	3.10287	17.565	-3.60609	-3.53844
2.81702	17.5056	-4.06853	-3.47846	2.9449	17.8154	2.92405	17.3866	-3.54982	-3.60167
2.65901	17.291	-3.8905	-3.97331	3.26647	17.0897	2.74805	17.2051	-3.49344	-3.66302
2.51604	17.0862	-3.65532	-3.9989	2.55407	17.0853	2.57486	17.0205	-3.437	-3.72251
2.35067	16.9177	-3.52744	-3.47437	2.55039	16.8884	2.4045	16.833	-3.38059	-3.78014
2.21538	16.7569	-3.34644	-3.44609	2.25371	16.8334	2.23695	16.6427	-3.32428	-3.83595
2.01207	16.5549	-3.51145	-3.56509	1.57735	16.0489	2.07221	16.4497	-3.26812	-3.88995
1.87865	16.3238	-3.30184	-3.71398	1.88972	16.1054	1.91027	16.254	-3.21219	-3.94216
1.71564	16.1461	-3.29284	-3.67566	1.74362	16.2687	1.75112	16.0557	-3.15656	-3.99261
1.48723	15.9889	-3.59118	-3.59716	1.44745	16.0853	1.59474	15.8549	-3.10129	-4.04132
1.33615	15.7569	-3.4805	-4.26893	1.6097	15.5526	1.44111	15.6517	-3.04644	-4.08832
1.17787	15.5218	-3.40311	-4.32802	1.18395	15.4284	1.29021	15.4463	-2.99207	-4.13364
0.991064	15.3297	-3.47852	-4.0902	0.828993	15.528	1.14201	15.2386	-2.93825	-4.1773
0.765629	15.1057	-3.7099	-4.14157	0.722706	15.0075	0.996486	15.0288	-2.88503	-4.21933
0.619614	14.925	-3.52135	-3.92411	1.03147	15.2134	0.853604	14.8169	-2.83246	-4.25977
0.611344	14.7213	-2.74976	-3.93541	0.737301	14.7047	0.71333	14.603	-2.78061	-4.29864
0.499642	14.4776	-2.62929	-4.51423	0.722177	14.2445	0.575628	14.3872	-2.72952	-4.33598
0.30315	14.2437	-2.92671	-4.53784	0.253435	14.2029	0.440459	14.1696	-2.67925	-4.37181
0.139658	13.9912	-3.0067	-4.92991	-0.0328023	13.9604	0.307779	13.9502	-2.62984	-4.40617
0.255836	13.7343	-1.77706	-4.93575	0.459172	13.6856	0.177545	13.7292	-2.58135	-4.43909
0.154638	13.4928	-1.8376	-4.95714	0.0524412	13.6377	0.0497099	13.5065	-2.53381	-4.47061
-0.0802281	13.252	-2.49928	-4.94311	-0.190344	13.2856	-0.0757753	13.2823	-2.48728	-4.50075
-0.216825	13.0336	-2.5642	-4.56442	-0.275043	13.1456	-0.198962	13.0566	-2.44179	-4.52955
-0.123991	12.8316	-1.5427	-4.46434	0.0462308	12.9301	-0.319903	12.8295	-2.39739	-4.55704
-0.263541	12.6014	-1.84555	-4.39534	-0.684792	12.3563	-0.438654	12.6011	-2.35412	-4.58326
-0.423586	12.377	-2.15988	-4.41417	-0.476482	12.3633	-0.555273	12.3714	-2.31202	-4.60823
-0.585478	12.1664	-2.41442	-4.51174	-0.972122	12.5207	-0.669818	12.1404	-2.27111	-4.63198
-0.635578	11.961	-2.08605	-4.44422	-0.582624	12.0386	-0.78235	11.9083	-2.23144	-4.65456
-0.812872	11.7241	-2.43198	-4.61129	-1.26757	11.6495	-0.892931	11.6751	-2.19304	-4.67598
-1.06837	11.4697	-3.05684	-4.70648	-1.17212	11.3988	-1.00163	11.4409	-2.15594	-4.69628
-1.17837	11.2368	-2.87519	-4.48392	-0.891441	10.959	-1.1085	11.2057	-2.12017	-4.71549
-1.35944	11.0152	-3.04823	-4.49159	-1.39289	11.0424	-1.21362	10.9695	-2.08575	-4.73364
-1.46551	10.764	-2.74895	-5.05689	-1.29894	10.9012	-1.31706	10.7324	-2.05273	-4.75075
-1.551	10.4998	-2.50942	-5.0643	-1.49687	10.4198	-1.41889	10.4945	-2.02111	-4.76686
-1.66475	10.2291	-2.44	-5.20193	-1.59293	10.0212	-1.51917	10.2559	-1.99093	-4.78198
-1.67999	10.032	-1.93029	-4.97815	-1.61875	10.2374	-1.61797	10.0165	-1.96221	-4.79615
-1.74362	9.80734	-1.79185	-4.75789	-1.59702	9.96554	-1.71539	9.77637	-1.93498	-4.80939
-1.77091	9.60473	-1.49338	-4.63032	-1.73381	9.71347	-1.81147	9.53564	-1.90924	-4.82172
-1.919	9.34237	-1.80055	-5.03217	-2.27191	9.37316	-1.90631	9.29431	-1.88502	-4.83316
-1.99616	9.03262	-1.75157	-5.18458	-1.93833	8.77028	-1.99998	9.05243	-1.86233	-4.84374
-2.05694	8.81802	-1.67626	-4.76423	-1.96565	9.13274	-2.09256	8.81003	-1.8412	-4.85347
-2.1622	8.56899	-1.78006	-4.8082	-2.1768	8.5411	-2.18412	8.56717	-1.82164	-4.86238
-2.34074	8.29605	-2.19511	-5.06664	-2.65862	8.19477	-2.27474	8.32388	-1.80365	-4.87047
-2.32574	8.08695	-1.59456	-4.85178	-2.21875	8.15339	-2.3645	8.0802	-1.78726	-4.87778
-2.34373	7.89436	-1.26351	-4.6924	-2.273	8.52315	-2.45348	7.83617	-1.77248	-4.8843
-2.50402	7.62869	-1.73097	-4.85875	-2.59674	7.60288	-2.54177	7.59184	-1.75931	-4.89006
-2.71207	7.37126	-2.39927	-4.78482	-3.08256	7.38874	-2.62944	7.34723	-1.74777	-4.89507
-2.8238	7.12051	-2.36687	-4.81111	-2.79865	7.064	-2.71658	7.10238	-1.73786	-4.89933
-2.86526	6.89644	-1.83952	-5.02812	-2.79412	7.20818	-2.80326	6.85734	-1.72958	-4.90286
-2.83681	6.72315	-1.24276	-4.65795	-2.74651	6.86867	-2.88957	6.61214	-1.72295	-4.90566
-2.83905	6.52776	-1.0642	-4.20436	-2.57673	6.36755	-2.97559	6.36681	-1.71797	-4.90774
-2.90736	6.29507	-1.14793	-4.28902	-2.90217	6.22989	-3.0614	6.12139	-1.71464	-4.90911
-3.08602	6.01802	-1.65666	-4.8261	-3.50172	6.10796	-3.14709	5.87592	-1.71297	-4.90976
-3.20342	5.71463	-1.85726	-5.05825	-3.1778	5.53101	-3.23274	5.63043	-1.71295	-4.9097
-3.32093	5.45342	-2.12468	-4.88033	-3.19736	5.19093	-3.31843	5.38496	-1.71458	-4.90893
-3.44208	5.18127	-2.21277	-4.99561	-3.43031	5.10507	-3.40424	5.13955	-1.71787	-4.90745
-3.50224	4.93841	-1.81661	-5.12344	-3.4281	4.94644	-3.49026	4.89422	-1.72281	-4.90525
-3.65066	4.62243	-2.11289	-5.42605	-3.69435	4.52196	-3.57657	4.64902	-1.72939	-4.90233
-3.7425	4.36926	-2.2332	-5.12444	-3.50501	4.17643	-3.66325	4.40398	-1.73763	-4.89868
-3.9105	4.07269	-2.49845	-5.37197	-4.00238	4.04684	-3.75039	4.15913	-1.74749	-4.8943
-3.9677	3.85525	-1.91358	-5.29414	-4.06447	4.10977	-3.83806	3.91452	-1.75899	-4.88918
-3.99046	3.66766	-1.56734	-4.84987	-3.88053	3.75177	-3.92635	3.67019	-1.77212	-4.8833
-4.04514	3.51938	-1.5916	-4.25264	-4.23729	3.88878	-4.01533	3.42616	-1.78686	-4.87666
-4.14223	3.27332	-1.68734	-4.42443	-4.15119	3.21968	-4.10509	3.18248	-1.8032	-4.86925
-4.27147	2.99767	-1.99794	-4.67026	-4.27467	2.88187	-4.19571	2.93919	-1.82113	-4.86104
-4.38335	2.69248	-2.10106	-5.00751	-4.32451	2.55034	-4.28727	2.69633	-1.84065	-4.85202
-4.46945	2.44241	-1.90601	-5.0441	-4.38481	2.39989	-4.37985	2.45393	-1.86173	-4.84218
-4.58445	2.14881	-1.99677	-5.27509	-4.61223	2.09192	-4.47352	2.21205	-1.88436	-4.83149
-4.66661	1.95511	-2.27863	-4.76181	-4.29257	1.92854	-4.56836	1.97072	-1.90853	-4.81994
-4.81115	1.63893	-2.4037	-5.20283	-4.86829	1.53442	-4.66444	1.72998	-1.93422	-4.80751
